Unnamed: 0,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,time_category,day_category,cab_category,days_passed,distance_km,shortest_distance_m,travel_time_s,lat_box,lon_box,box_id
25607,6.5,2009-11-04 10:00:34+00:00,-74.005786,40.745372,-73.985271,40.744427,1,2,0,0,307,1.7314539417296633,2308.0,537.0,1,0,1_0
25608,8.5,2009-11-04 10:36:49+00:00,-73.993736,40.736966,-73.9766,40.758363,2,2,0,0,307,2.782909909497575,3860.0,941.0,1,0,1_0
25609,13.3,2009-11-04 13:58:36+00:00,-73.99870899999999,40.726236,-73.96709399999999,40.763361,1,2,0,0,307,4.912724456140617,5449.0,1197.0,1,0,1_0
25610,10.1,2009-11-04 11:06:26+00:00,-73.96611,40.794719,-73.952877,40.768164,1,2,0,0,307,3.1559986889852105,4395.0,924.0,2,1,2_1
25612,8.5,2009-11-04 17:45:00+00:00,-73.95366,40.767097,-73.96825799999999,40.762655,2,1,0,0,307,1.3249315464877778,1884.0,495.0,2,1,2_1
25613,6.1,2009-11-04 19:48:00+00:00,-74.001912,40.740535,-73.98598199999999,40.75211,1,3,0,0,307,1.859429218665209,3251.0,816.0,1,0,1_0
25615,5.3,2009-11-04 15:05:00+00:00,-74.000762,40.758018,-73.98738,40.768588,3,2,0,0,307,1.6283791398182088,2938.0,613.0,2,0,2_0
25616,14.1,2009-11-04 08:29:00+00:00,-73.978047,40.737505,-73.952462,40.789615000000005,1,1,0,0,307,6.182050274973335,7472.0,995.0,1,1,1_1
25617,8.1,2009-11-04 09:14:24+00:00,-73.989436,40.757933,-74.000348,40.758533,1,1,0,0,307,0.921502834859837,1238.0,309.0,2,0,2_0
25619,14.1,2009-11-04 12:38:41+00:00,-74.00070600000001,40.758083,-73.976345,40.759736,1,2,0,0,307,2.0600481754578963,4107.0,1019.0,2,0,2_0
25620,8.5,2009-11-04 20:10:35+00:00,-73.98303100000001,40.758908,-74.003351,40.732497,1,3,0,0,307,3.3992530344797327,4615.0,1091.0,2,0,2_0
25621,7.7,2009-11-04 08:50:00+00:00,-73.97277700000001,40.763612,-73.95689,40.777895,1,1,0,0,307,2.076594226636343,2563.0,523.0,2,1,2_1
25623,8.1,2009-11-04 10:39:00+00:00,-73.97676,40.790302,-73.986228,40.766678000000006,2,2,0,0,307,2.745176959172814,3457.0,891.0,2,1,2_1
25624,8.5,2009-11-04 18:17:01+00:00,-73.961167,40.771821,-73.975104,40.752522,1,1,0,0,307,2.445999814772127,2776.0,724.0,2,1,2_1
25625,5.3,2009-11-04 10:28:36+00:00,-73.958642,40.780946,-73.956051,40.771971,1,2,0,0,307,1.0215439981919716,1749.0,437.0,2,1,2_1
25626,5.7,2009-11-04 18:26:10+00:00,-73.99883100000001,40.730848,-74.007968,40.738095,1,1,0,0,307,1.1144687989196458,1819.0,562.0,1,0,1_0
25628,5.3,2009-11-04 18:30:00+00:00,-73.982225,40.7525,-73.985147,40.739032,1,1,0,0,307,1.5176689767503768,1930.0,468.0,2,0,2_0
25629,12.9,2009-11-04 17:58:52+00:00,-73.971021,40.798471,-73.98803000000001,40.759635,1,1,0,0,307,4.549658197979815,7522.0,1162.0,2,1,2_1
25632,7.3,2009-11-04 19:38:31+00:00,-73.96189,40.755669,-73.951261,40.773485,1,3,0,0,307,2.173906823299489,2981.0,617.0,2,1,2_1
25633,6.1,2009-11-05 00:13:54+00:00,-73.967352,40.757061,-73.98351600000001,40.738446,1,0,0,0,307,2.477614715261028,2944.0,734.0,2,1,2_1
25634,6.1,2009-11-04 10:48:00+00:00,-73.974078,40.76526,-73.979548,40.777763,1,2,0,0,307,1.46459228777101,2075.0,493.0,2,1,2_1
25635,7.3,2009-11-04 10:55:45+00:00,-73.971041,40.755807,-73.954985,40.765725,1,2,0,0,307,1.7449763347550646,2253.0,526.0,2,1,2_1
25637,7.7,2009-11-04 21:26:20+00:00,-73.983283,40.771158,-73.97807900000001,40.752333,1,3,0,0,307,2.1386383630357857,3021.0,819.0,2,0,2_0
25638,4.9,2009-11-06 00:41:00+00:00,-73.954378,40.77389,-73.957378,40.761967,1,0,0,0,308,1.349634741764878,1712.0,459.0,2,1,2_1
25639,8.5,2009-11-05 07:47:29+00:00,-73.98065,40.753752,-74.000847,40.72587,2,0,0,0,308,3.53660035231054,3924.0,947.0,2,1,2_1
25640,5.7,2009-11-05 13:11:00+00:00,-73.995222,40.73982,-74.003613,40.738672,1,2,0,0,308,0.7183825820008908,1386.0,354.0,1,0,1_0
25642,5.7,2009-11-05 23:56:00+00:00,-73.97995300000001,40.748988,-73.96946700000001,40.759395,2,0,0,0,308,1.455770804130469,2021.0,526.0,1,1,1_1
25643,12.1,2009-11-05 15:23:38+00:00,-73.976413,40.788112,-73.95021700000001,40.775423,1,2,0,0,308,2.618316472219166,2695.0,652.0,2,1,2_1
25644,7.3,2009-11-05 08:44:03+00:00,-73.977846,40.753436,-74.000261,40.75852,1,1,0,0,308,1.9708290724267776,2346.0,707.0,2,1,2_1
25645,7.3,2009-11-05 19:12:00+00:00,-73.99669300000001,40.74563,-73.984228,40.764368,5,3,0,1,308,2.3331609929019783,2953.0,824.0,1,0,1_0
25647,10.5,2009-11-05 19:25:00+00:00,-73.9489,40.777672,-73.96759300000001,40.802698,1,3,0,0,308,3.196920417786267,4353.0,901.0,2,1,2_1
25648,8.1,2009-11-05 14:14:00+00:00,-73.981228,40.781108,-73.958492,40.78079,1,2,0,0,308,1.9146559874851192,2865.0,574.0,2,1,2_1
25649,7.3,2009-11-05 07:54:21+00:00,-73.969479,40.790163,-73.98725999999999,40.770247,1,0,0,0,308,2.673145874787754,2900.0,577.0,2,1,2_1
25651,10.9,2009-11-05 21:08:00+00:00,-74.004357,40.721145,-73.974448,40.681582,5,3,0,1,308,5.070497533734382,5244.0,1079.0,1,0,1_0
25652,8.1,2009-11-05 12:33:00+00:00,-73.991228,40.75583,-73.98185500000001,40.779932,2,2,0,0,308,2.7938455172800354,3310.0,906.0,2,0,2_0
25653,8.9,2009-11-05 22:07:48+00:00,-73.974643,40.753388,-73.984955,40.721622,1,3,0,0,308,3.637500631633012,5639.0,864.0,2,1,2_1
25654,8.9,2009-11-05 18:00:00+00:00,-73.993277,40.736137,-73.983553,40.757065,1,1,0,0,308,2.4670567664959626,3979.0,970.0,1,0,1_0
25655,10.1,2009-11-05 09:18:00+00:00,-73.991538,40.759635,-74.010385,40.721340000000005,5,1,0,1,308,4.5446247680401415,6807.0,1037.0,2,0,2_0
25656,5.3,2009-11-05 07:10:00+00:00,-73.978348,40.745013,-73.978853,40.754563,1,0,0,0,308,1.0627632810944678,1782.0,535.0,1,1,1_1
25658,7.3,2009-11-05 08:46:33+00:00,-73.95258000000001,40.768166,-73.957172,40.782951,1,1,0,0,308,1.6888768585501597,2397.0,536.0,2,1,2_1
25659,5.3,2009-11-06 00:06:51+00:00,-73.993826,40.739437,-73.999563,40.733537,1,0,0,0,308,0.8148904052789767,1491.0,365.0,1,0,1_0
25660,8.9,2009-11-05 13:40:00+00:00,-73.97452,40.742328,-73.98637,40.758375,4,2,0,0,308,2.044579576849926,2806.0,783.0,1,1,1_1
25661,11.3,2009-11-05 17:45:00+00:00,-73.95031999999999,40.774058,-73.972862,40.76961,3,1,0,0,308,1.9616314474131449,3012.0,744.0,2,1,2_1
25662,5.7,2009-11-05 21:29:00+00:00,-73.98203199999999,40.768198,-73.980937,40.75668,5,3,0,1,308,1.2840592186495927,2463.0,710.0,2,0,2_0
25663,15.3,2009-11-05 09:46:00+00:00,-73.955217,40.780075,-73.99449,40.734607,1,1,0,0,308,6.041800633142266,8494.0,1274.0,2,1,2_1
25664,6.1,2009-11-05 03:08:59+00:00,-74.013421,40.70608,-74.009311,40.715981,2,0,0,0,308,1.1541563011752545,1409.0,417.0,1,0,1_0
25666,14.1,2009-11-05 20:05:00+00:00,-73.995522,40.725288,-74.002892,40.684362,1,3,0,0,308,4.592973102416146,6581.0,1201.0,1,0,1_0
25667,7.3,2009-11-05 19:18:44+00:00,-73.994619,40.745498,-74.00692099999999,40.735047,1,3,0,0,308,1.5571383247198116,1845.0,434.0,1,0,1_0
25669,10.1,2009-11-05 09:52:00+00:00,-73.99489799999999,40.7395,-73.971888,40.763008,1,1,0,0,308,3.254184131154892,3693.0,857.0,1,0,1_0
25670,8.5,2009-11-05 12:33:00+00:00,-74.015788,40.711345,-74.008882,40.727872,1,2,0,0,308,1.927678433896296,2219.0,419.0,1,0,1_0
25671,11.3,2009-11-05 18:38:00+00:00,-73.993495,40.746728,-73.98118199999999,40.720872,1,1,0,0,308,3.056515334309639,5387.0,951.0,1,0,1_0
25672,16.1,2009-11-05 21:05:09+00:00,-73.948127,40.783,-73.988519,40.736407,1,3,0,0,308,6.1980251131743485,8031.0,1003.0,2,1,2_1
25673,12.1,2009-11-05 11:50:09+00:00,-73.962437,40.710507,-73.999865,40.730247,1,2,0,0,308,3.842812369609079,5141.0,994.0,1,1,1_1
25674,6.9,2009-11-05 18:30:26+00:00,-73.953699,40.785168,-73.962342,40.768587,1,1,0,0,308,1.982161189858096,2202.0,494.0,2,1,2_1
25677,13.7,2009-11-05 18:45:47+00:00,-73.964162,40.764251,-73.98196800000001,40.783281,1,1,0,0,308,2.5934161105160083,3566.0,873.0,2,1,2_1
25678,10.1,2009-11-05 18:19:32+00:00,-73.972112,40.745585,-73.993838,40.749903,1,1,0,0,308,1.8921360539377416,2319.0,718.0,1,1,1_1
25680,5.3,2009-11-05 21:17:11+00:00,-73.988609,40.748615,-73.973929,40.748179,2,3,0,0,308,1.23758454824921,1891.0,601.0,1,0,1_0
25682,10.9,2009-11-05 23:32:00+00:00,-73.98634200000001,40.753915,-73.98379200000001,40.72014,1,0,0,0,308,3.7617490133270777,6110.0,1109.0,2,0,2_0
25684,8.5,2009-11-05 21:42:00+00:00,-73.991483,40.74963,-73.964715,40.755795,2,3,0,0,308,2.356679905580845,3338.0,884.0,1,0,1_0
25685,5.7,2009-11-05 20:27:00+00:00,-73.991077,40.749448,-73.987763,40.760418,1,3,0,0,308,1.2513403378497123,2006.0,668.0,1,0,1_0
25688,4.9,2009-11-05 20:53:05+00:00,-74.000807,40.736086,-74.005782,40.74551,1,3,0,0,308,1.1286159472909003,1426.0,403.0,1,0,1_0
25689,6.5,2009-11-05 16:41:14+00:00,-73.994124,40.751146000000006,-73.98115200000001,40.753778,1,2,0,0,308,1.131201761315502,1591.0,524.0,2,0,2_0
25691,6.5,2009-11-05 21:37:57+00:00,-73.971439,40.75812,-73.97887800000001,40.737054,1,3,0,0,308,2.4248088048971894,2919.0,700.0,2,1,2_1
25692,7.7,2009-11-05 12:44:00+00:00,-73.980473,40.752402,-73.988795,40.747955,1,2,0,0,308,0.8578727033163239,1470.0,453.0,2,1,2_1
25693,8.5,2009-11-05 20:56:09+00:00,-73.98223399999999,40.772855,-73.966351,40.757952,1,3,0,0,308,2.129640027300501,2534.0,673.0,2,0,2_0
25695,10.1,2009-11-05 20:50:06+00:00,-73.981201,40.750541,-73.952119,40.781406,1,3,0,0,308,4.216329485343501,4653.0,969.0,2,1,2_1
25696,12.9,2009-11-05 18:39:44+00:00,-74.001104,40.731421000000005,-73.991191,40.765519,1,1,0,0,308,3.8823950502949,4817.0,1032.0,1,0,1_0
25697,6.9,2009-11-05 16:49:00+00:00,-73.99033,40.72875,-73.97771999999999,40.749812,3,2,0,0,308,2.5716938340908144,3400.0,728.0,1,0,1_0
25699,10.9,2009-11-05 09:53:00+00:00,-73.990567,40.730557,-73.972842,40.759582,1,1,0,0,308,3.556124704062704,4238.0,939.0,1,0,1_0
25700,12.5,2009-11-05 08:06:22+00:00,-73.964791,40.806535,-73.941919,40.841995,1,1,0,0,308,4.387575773229196,4918.0,854.0,2,1,2_1
25701,6.5,2009-11-05 13:51:00+00:00,-73.984378,40.757178,-73.985687,40.749197,1,2,0,0,308,0.8942702327602273,2424.0,777.0,2,0,2_0
25703,5.7,2009-11-05 20:51:00+00:00,-73.979617,40.752082,-73.98661,40.763475,5,3,0,1,308,1.397074752648289,2513.0,810.0,2,1,2_1
25704,6.1,2009-11-05 08:30:30+00:00,-73.96145,40.760435,-73.974997,40.76363,1,1,0,0,308,1.1949890237296998,1558.0,493.0,2,1,2_1
25706,9.3,2009-11-05 09:26:45+00:00,-73.983434,40.746495,-73.961466,40.779478000000005,1,1,0,0,308,4.107794766724093,4595.0,1011.0,1,0,1_0
25708,9.3,2009-11-05 09:23:00+00:00,-73.992323,40.749093,-73.97258199999999,40.76098,1,1,0,0,308,2.12414796194989,3507.0,1025.0,1,0,1_0
25709,6.5,2009-11-05 16:22:00+00:00,-73.973467,40.754638,-73.984347,40.750887,1,2,0,0,308,1.0069127712052133,1478.0,418.0,2,1,2_1
25710,9.3,2009-11-05 09:14:33+00:00,-73.961451,40.766769,-73.973136,40.74612,1,1,0,0,308,2.4981184783399524,3379.0,587.0,2,1,2_1
25711,9.3,2009-11-05 22:06:11+00:00,-74.002487,40.74482,-73.982051,40.771483,2,3,0,0,308,3.4282257267888805,3868.0,1028.0,1,0,1_0
25712,4.9,2009-11-05 12:00:55+00:00,-73.987464,40.750086,-73.97984,40.760846,1,2,0,0,308,1.3579015092531317,2288.0,670.0,2,0,2_0
25713,4.5,2009-11-05 20:46:00+00:00,-73.971665,40.750108,-73.980438,40.742552,2,3,0,0,308,1.118981738787916,1610.0,386.0,2,1,2_1
25714,6.5,2009-11-05 22:44:49+00:00,-73.999289,40.742359,-74.002765,40.760624,1,3,0,0,308,2.05197323510611,2637.0,546.0,1,0,1_0
25716,10.5,2009-11-05 19:35:00+00:00,-74.011125,40.715695,-73.97811,40.684838,1,3,0,0,308,4.418008999196216,5087.0,1025.0,1,0,1_0
25717,8.9,2009-11-05 12:44:34+00:00,-73.956744,40.773843,-73.974841,40.756794,2,2,0,0,308,2.4324418053964854,3099.0,728.0,2,1,2_1
25720,8.5,2009-11-05 10:15:39+00:00,-73.994118,40.751114,-73.972656,40.764137,1,2,0,0,308,2.3161890171731376,3008.0,819.0,2,0,2_0
25721,6.9,2009-11-05 12:02:00+00:00,-73.965603,40.754740000000005,-73.977765,40.755948,1,2,0,0,308,1.0331815883616118,1897.0,556.0,2,1,2_1
25722,4.9,2009-11-05 09:50:00+00:00,-73.966388,40.76226,-73.966695,40.772338,1,1,0,0,308,1.1209206746372655,1526.0,389.0,2,1,2_1
25724,12.1,2009-11-05 17:27:08+00:00,-73.994165,40.754547,-73.969755,40.799787,1,1,0,0,308,5.434165722274469,6958.0,1075.0,2,0,2_0
25725,14.1,2009-11-05 17:01:10+00:00,-73.985389,40.748532,-73.96257,40.769952,1,1,0,0,308,3.060526737575271,3644.0,873.0,1,0,1_0
25730,9.7,2009-11-05 09:39:00+00:00,-73.999418,40.738552,-73.982508,40.766297,1,1,0,0,308,3.398055842476974,3770.0,974.0,1,0,1_0
25731,8.1,2009-11-05 07:48:00+00:00,-73.94175,40.791458,-73.956263,40.782293,1,0,0,0,308,1.591071043189395,2051.0,427.0,2,1,2_1
25732,4.9,2009-11-05 16:40:09+00:00,-73.993156,40.742428,-73.988147,40.754001,1,2,0,0,308,1.3542721209787802,2514.0,671.0,1,0,1_0
25733,8.1,2009-11-05 13:37:59+00:00,-73.948301,40.764483,-73.971841,40.762135,1,2,0,0,308,1.999668568280116,5639.0,1018.0,2,1,2_1
25734,6.1,2009-11-05 21:08:27+00:00,-73.980239,40.767462,-73.987684,40.778107,1,3,0,0,308,1.3394472190879645,1580.0,403.0,2,1,2_1
25735,11.3,2009-11-06 00:03:00+00:00,-73.959165,40.763595,-73.94155,40.807067,1,0,0,0,308,5.056253982443392,5986.0,1097.0,2,1,2_1
25736,6.9,2009-11-05 19:46:00+00:00,-73.980795,40.742238,-73.963897,40.765603000000006,2,3,0,0,308,2.9624173770048605,2963.0,655.0,1,1,1_1
25738,11.3,2009-11-05 12:51:00+00:00,-74.000872,40.75781,-73.98580799999999,40.754513,2,2,0,0,308,1.3207358721446247,2670.0,825.0,2,0,2_0
25739,5.7,2009-11-05 10:36:00+00:00,-73.98429300000001,40.739947,-73.9871,40.72925,1,2,0,0,308,1.2127377789916431,1522.0,317.0,1,0,1_0
25740,6.1,2009-11-05 10:40:00+00:00,-73.98713199999999,40.739085,-73.97894699999999,40.75073,4,2,0,0,308,1.467015592675956,1827.0,500.0,1,0,1_0
25742,4.9,2009-11-06 00:26:15+00:00,-73.994023,40.735329,-74.00143800000001,40.726216,1,0,0,0,308,1.190458794095525,1515.0,451.0,1,0,1_0
25743,12.5,2009-11-06 11:04:00+00:00,-73.964777,40.768028,-73.983863,40.74996,2,2,0,0,309,2.5730405741885325,4078.0,1088.0,2,1,2_1
25744,11.7,2009-11-07 01:14:00+00:00,-73.959738,40.713852,-73.905162,40.702977,1,0,1,0,309,4.756493974161353,5677.0,1174.0,1,1,1_1
25745,11.3,2009-11-06 18:58:00+00:00,-73.990317,40.740532,-73.960637,40.764745,1,1,0,0,309,3.6741187304489262,5722.0,972.0,1,0,1_0
25746,8.1,2009-11-06 10:48:40+00:00,-73.969148,40.761424,-73.955161,40.772352000000005,1,2,0,0,309,1.692358537136493,2452.0,612.0,2,1,2_1
25747,8.1,2009-11-06 15:47:25+00:00,-73.963026,40.77806,-73.978337,40.758186,4,2,0,0,309,2.558549425862793,2619.0,615.0,2,1,2_1
25748,4.5,2009-11-06 20:23:19+00:00,-73.98617,40.735622,-73.988496,40.728017,1,3,0,0,309,0.8680521925618843,1451.0,365.0,1,0,1_0
25749,9.7,2009-11-06 10:03:36+00:00,-73.992695,40.733905,-73.971244,40.762827,1,2,0,0,309,3.688881684729775,4636.0,1097.0,1,0,1_0
25751,10.5,2009-11-06 12:24:56+00:00,-73.975376,40.79221,-73.98065799999999,40.766108,2,2,0,0,309,2.936287327168448,3225.0,792.0,2,1,2_1
25752,12.5,2009-11-06 21:59:00+00:00,-73.98055699999999,40.749332,-73.943917,40.801198,2,3,0,0,309,6.540641502650959,6642.0,1246.0,1,1,1_1
25754,11.7,2009-11-06 07:05:14+00:00,-74.010237,40.719533,-73.983223,40.760929,1,0,0,0,309,5.134945501965201,7170.0,1390.0,1,0,1_0
25756,11.3,2009-11-06 10:07:00+00:00,-73.979733,40.7528,-73.962047,40.776588,1,2,0,0,309,3.035649774167406,3049.0,626.0,2,1,2_1
25758,9.3,2009-11-07 00:18:46+00:00,-73.98075899999999,40.751818,-73.94744,40.780961,1,0,1,0,309,4.286595322974224,6652.0,961.0,2,1,2_1
25759,12.5,2009-11-06 01:18:00+00:00,-73.969128,40.711998,-73.974272,40.727218,1,0,0,0,309,1.7470284348320042,5090.0,960.0,1,1,1_1
25760,11.7,2009-11-06 17:46:00+00:00,-73.979885,40.762895,-74.004535,40.752453,1,1,0,0,309,2.3788238126201184,4009.0,897.0,2,1,2_1
25762,7.7,2009-11-06 13:02:00+00:00,-73.963425,40.761613,-73.975143,40.737112,3,2,0,0,309,2.8976984798909133,3933.0,469.0,2,1,2_1
25763,9.7,2009-11-06 14:24:00+00:00,-73.98216500000001,40.767525,-73.95085300000001,40.769623,1,2,0,0,309,2.647203346521528,3781.0,859.0,2,0,2_0
25764,5.7,2009-11-06 06:23:00+00:00,-73.989777,40.729635,-73.99448199999999,40.740742,5,0,0,1,309,1.2971051492558652,1817.0,440.0,1,0,1_0
25765,4.9,2009-11-06 01:26:00+00:00,-73.985323,40.753347,-73.985742,40.747257,1,0,0,0,309,0.6780962967056146,1633.0,536.0,2,0,2_0
25766,11.3,2009-11-07 00:53:00+00:00,-74.007592,40.740825,-74.005768,40.71936,1,0,1,0,309,2.391742480046922,3123.0,694.0,1,0,1_0
25768,6.1,2009-11-06 12:16:46+00:00,-73.962234,40.779225,-73.968429,40.765036,2,2,0,0,309,1.6617537269985307,1932.0,429.0,2,1,2_1
25769,6.9,2009-11-06 16:11:55+00:00,-73.99811899999999,40.72202,-73.997165,40.735774,1,2,0,0,309,1.531486264832891,2106.0,496.0,1,0,1_0
25772,10.5,2009-11-06 17:35:00+00:00,-73.98168199999999,40.772138,-73.99155999999999,40.750673,2,1,0,0,309,2.5276387376409706,3501.0,919.0,2,1,2_1
25773,7.3,2009-11-06 20:51:12+00:00,-73.988787,40.730985,-73.98602,40.746525,1,3,0,0,309,1.7436239082489982,2255.0,529.0,1,0,1_0
25774,7.7,2009-11-06 18:52:52+00:00,-73.97180300000001,40.761482,-73.98713000000001,40.749571,1,1,0,0,309,1.8495478344380207,2447.0,622.0,2,1,2_1
25775,16.1,2009-11-06 18:18:00+00:00,-73.95931800000001,40.783123,-73.987157,40.759403000000006,1,1,0,0,309,3.528815708251662,5057.0,1006.0,2,1,2_1
25776,15.3,2009-11-06 19:28:50+00:00,-73.97936700000001,40.786884,-73.97636999999999,40.759741,1,3,0,0,309,3.028696808984017,4142.0,897.0,2,1,2_1
25777,9.7,2009-11-06 13:05:41+00:00,-73.979445,40.754476,-73.983248,40.779349,1,2,0,0,309,2.7842334364554806,3928.0,914.0,2,1,2_1
25778,9.7,2009-11-06 13:22:54+00:00,-73.951549,40.773967,-73.976825,40.739257,1,2,0,0,309,4.407816804045752,5556.0,604.0,2,1,2_1
25779,6.1,2009-11-06 14:34:40+00:00,-73.975502,40.754885,-73.98649,40.737813,1,2,0,0,309,2.1119772977499207,2425.0,558.0,2,1,2_1
25781,8.9,2009-11-06 19:37:00+00:00,-73.9499,40.776337,-73.978573,40.783153000000006,5,3,0,1,309,2.530426766414155,3276.0,723.0,2,1,2_1
25785,6.9,2009-11-07 00:25:00+00:00,-73.99329200000001,40.747292,-73.984942,40.73213,5,0,1,1,309,1.8268236689439008,2552.0,600.0,1,0,1_0
25786,4.5,2009-11-06 11:51:00+00:00,-73.96387800000001,40.757913,-73.97017199999999,40.764995,1,2,0,0,309,0.9492804247953864,1396.0,416.0,2,1,2_1
25787,9.7,2009-11-07 00:44:51+00:00,-73.98828,40.734457,-73.993154,40.762926,3,0,1,0,309,3.1921236106551545,4440.0,1072.0,1,0,1_0
25788,10.9,2009-11-07 00:52:00+00:00,-73.992897,40.725413,-73.95456800000001,40.76723,1,0,1,0,309,5.660995926050183,6899.0,1104.0,1,0,1_0
25789,10.5,2009-11-06 18:52:00+00:00,-73.990037,40.732755,-73.965408,40.768432,5,1,0,1,309,4.476843047807804,4976.0,1130.0,1,0,1_0
25791,8.1,2009-11-06 13:51:56+00:00,-73.981817,40.780492,-73.967673,40.804761,1,2,0,0,309,2.9495978524212743,3427.0,656.0,2,1,2_1
25793,5.3,2009-11-06 18:52:00+00:00,-73.971828,40.746335,-73.972255,40.757522,1,1,0,0,309,1.2444575457062008,1813.0,419.0,1,1,1_1
25794,8.1,2009-11-06 10:08:00+00:00,-73.98526,40.74251,-73.994908,40.760532,1,2,0,0,309,2.162480697288195,3616.0,847.0,1,0,1_0
25797,13.3,2009-11-06 21:34:00+00:00,-74.006197,40.706393,-73.980313,40.745723,3,3,0,0,309,4.887053368839608,7421.0,824.0,1,0,1_0
25798,8.1,2009-11-06 15:13:00+00:00,-73.955732,40.779722,-73.973473,40.764877,1,2,0,0,309,2.22635846357828,2636.0,630.0,2,1,2_1
25799,7.3,2009-11-06 10:50:00+00:00,-73.978453,40.741128,-73.9902,40.748627,1,2,0,0,309,1.294079014169634,1671.0,519.0,1,1,1_1
25800,8.5,2009-11-06 21:56:00+00:00,-73.95541300000001,40.768628,-73.976075,40.787178,1,3,0,0,309,2.69841299596614,3442.0,757.0,2,1,2_1
25801,7.3,2009-11-06 08:07:00+00:00,-73.98489000000001,40.728092,-73.969672,40.752892,1,1,0,0,309,3.041109424927405,3231.0,634.0,1,0,1_0
25802,7.7,2009-11-06 22:23:06+00:00,-73.997597,40.724366,-73.98402,40.745129,1,3,0,0,309,2.576608346897055,3663.0,823.0,1,0,1_0
25804,5.7,2009-11-07 01:02:26+00:00,-74.0064,40.741351,-74.008157,40.732649,2,0,1,0,309,0.9788764732729176,1121.0,348.0,1,0,1_0
25805,13.7,2009-11-06 22:58:00+00:00,-73.989293,40.730057,-73.952055,40.772982,1,3,0,0,309,5.711496620035656,6867.0,1083.0,1,0,1_0
25806,11.3,2009-11-06 21:18:57+00:00,-74.010037,40.720853000000005,-73.991275,40.758684,1,3,0,0,309,4.493800153568319,5794.0,1139.0,1,0,1_0
25807,6.9,2009-11-06 18:51:00+00:00,-73.984367,40.745835,-73.984635,40.76436,5,1,0,1,309,2.0600097037847207,2805.0,788.0,1,0,1_0
25808,9.7,2009-11-06 20:51:20+00:00,-73.984636,40.760025,-73.99081899999999,40.73448,1,3,0,0,309,2.887835047084153,3751.0,943.0,2,0,2_0
25809,13.7,2009-11-06 11:46:00+00:00,-73.99332,40.751673,-73.98253199999999,40.774212,5,2,0,1,309,2.6658321893571624,2933.0,833.0,2,0,2_0
25810,10.1,2009-11-06 17:41:28+00:00,-73.95137199999999,40.774401,-73.98138900000001,40.774077,1,1,0,0,309,2.5278883060961075,3905.0,800.0,2,1,2_1
25811,8.9,2009-11-06 15:50:00+00:00,-73.96863499999999,40.750205,-73.985043,40.767605,1,2,0,0,309,2.377665415354346,3154.0,879.0,2,1,2_1
25813,5.7,2009-11-06 13:51:00+00:00,-73.969117,40.766815,-73.956908,40.771517,2,2,0,0,309,1.1534593319073994,1606.0,380.0,2,1,2_1
25815,10.1,2009-11-06 19:13:39+00:00,-73.96791400000001,40.787806,-73.979549,40.766049,1,3,0,0,309,2.610111010414064,3460.0,754.0,2,1,2_1
25817,16.1,2009-11-06 11:19:19+00:00,-73.975532,40.741368,-73.969972,40.794071,1,2,0,0,309,5.878982306689709,8431.0,1139.0,1,1,1_1
25819,5.7,2009-11-07 00:44:00+00:00,-74.005615,40.740065,-74.005408,40.748177,5,0,1,1,309,0.9021818007474696,1698.0,387.0,1,0,1_0
25820,6.1,2009-11-06 23:34:54+00:00,-74.003168,40.718079,-74.001572,40.73742,1,0,0,0,309,2.1548220325820813,2377.0,551.0,1,0,1_0
25823,10.1,2009-11-06 23:45:43+00:00,-73.982598,40.761811,-73.994571,40.735545,1,0,0,0,309,3.089892393033999,3675.0,939.0,2,0,2_0
25825,11.7,2009-11-06 11:42:46+00:00,-73.95353,40.780099,-73.957789,40.810585,1,2,0,0,309,3.408794871246449,4637.0,910.0,2,1,2_1
25826,5.3,2009-11-06 11:34:56+00:00,-73.98714100000001,40.733655,-73.975413,40.749137,1,2,0,0,309,1.9849183243779576,1985.0,380.0,1,0,1_0
25827,6.5,2009-11-06 07:38:00+00:00,-73.99963199999999,40.738698,-74.008317,40.748943,5,0,0,1,309,1.3539198444971647,2366.0,604.0,1,0,1_0
25828,8.9,2009-11-06 19:51:00+00:00,-73.979635,40.770807,-73.978567,40.748675,1,3,0,0,309,2.46260952050437,3818.0,893.0,2,1,2_1
25829,8.9,2009-11-06 07:40:48+00:00,-73.990659,40.756783,-73.962148,40.764608,1,0,0,0,309,2.5540836730046,4506.0,1180.0,2,0,2_0
25830,8.1,2009-11-06 15:14:00+00:00,-73.99133,40.749532,-73.978093,40.748623,1,2,0,0,309,1.1196374067317143,1543.0,508.0,1,0,1_0
25831,6.5,2009-11-06 16:45:18+00:00,-73.978213,40.737745,-73.99342,40.729578,1,2,0,0,309,1.570496781843276,2803.0,708.0,1,1,1_1
25832,8.9,2009-11-06 10:06:29+00:00,-74.01331400000001,40.716687,-73.996749,40.740557,1,2,0,0,309,2.998878214200369,3742.0,676.0,1,0,1_0
25833,12.1,2009-11-06 09:17:29+00:00,-73.95532800000001,40.782552,-73.974848,40.76233,2,1,0,0,309,2.7853314990372646,4334.0,1065.0,2,1,2_1
25834,6.5,2009-11-06 18:32:00+00:00,-73.999618,40.748167,-73.990415,40.756275,4,1,0,0,309,1.1890237110937036,1391.0,397.0,1,0,1_0
